,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address_en,st_address_ch,st_addr_google,st_address,ch_address,en_address,ch_addr_google,en_addr_google,final_address,final_address_consid,floor_copy,time_adj_npsf
1356,16102401760225,ASP,2016-09-28,RES,blank,1992/07,34.792,0,1582,0,21992.414664981035,+BW:33 SFAREA INCL BAL:31 SF+A/C RM:80 SFCPS 118119ON CPL2/F ,blank,4583888,16102401760225,A,1.0,1,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 1,白筆山道THE REDHILL PENINSULA|Phase4|Block1,白筆山道THE REDHILL PENINSULA|Phase4|Block1|1|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,1座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 1,PAK PAT SHAN RD","紅山半島,1座,白筆山道,香港","THE REDHILL PENINSULA,Block 1,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 1,PAK PAT SHAN RD|紅山半島4期,1座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 1,PAK PAT SHAN RD|紅山半島4期,1座,白筆山道|1|Aconsid34.792",1,26711.38110516795
1357,16102701740165,ASP,2016-10-07,RES,blank,1992/07,21.146,0,1017,0,20792.52704031465,+BW:17 SFAREA INCL BAL:31 SF+A/C RM:52 SF ,blank,4586538,16102701740165,A,4.0,3,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 3,白筆山道THE REDHILL PENINSULA|Phase4|Block3,白筆山道THE REDHILL PENINSULA|Phase4|Block3|4|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,3座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD","紅山半島,3座,白筆山道,香港","THE REDHILL PENINSULA,Block 3,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD|紅山半島4期,3座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD|紅山半島4期,3座,白筆山道|4|Aconsid21.146",4,24680.491527493446
1358,16110700770068,ASP,2016-10-19,RES,blank,1992/07,73.839,0,2464,0,29967.126623376622,+BW:34 SF+F/R:237 SF+RF:976 SF+A/C RM:160 SF+STAIRHOOD:114 SFCPS 115117 ON CPL1/F ,blank,4592337,16110700770068,B,16.0,1,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 1,白筆山道THE REDHILL PENINSULA|Phase4|Block1,白筆山道THE REDHILL PENINSULA|Phase4|Block1|16|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,1座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 1,PAK PAT SHAN RD","紅山半島,1座,白筆山道,香港","THE REDHILL PENINSULA,Block 1,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 1,PAK PAT SHAN RD|紅山半島4期,1座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 1,PAK PAT SHAN RD|紅山半島4期,1座,白筆山道|16|Bconsid73.839",16,35570.63618566191
1359,16110700770071,ASP,2016-10-19,RES,blank,1992/07,22.707,0,1017,0,22327.433628318584,+BW:17 SFAREA INCL BAL:31 SF+A/C RM:52 SFCPS 134 ON CPL1/F ,blank,4592338,16110700770071,B,7.0,3,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 3,白筆山道THE REDHILL PENINSULA|Phase4|Block3,白筆山道THE REDHILL PENINSULA|Phase4|Block3|7|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,3座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD","紅山半島,3座,白筆山道,香港","THE REDHILL PENINSULA,Block 3,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD|紅山半島4期,3座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD|紅山半島4期,3座,白筆山道|7|Bconsid22.707",7,26502.40807314829
1360,16111000560039,ASP,2016-10-25,RES,blank,1992/07,22.955,0,1017,0,22571.288102261555,+BW:9 SFAREA INCL BAL:31 SF+A/C RM:52 SFCPS 105 ON CPL1/F ,blank,4594817,16111000560039,B,8.0,3,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 3,白筆山道THE REDHILL PENINSULA|Phase4|Block3,白筆山道THE REDHILL PENINSULA|Phase4|Block3|8|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,3座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD","紅山半島,3座,白筆山道,香港","THE REDHILL PENINSULA,Block 3,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD|紅山半島4期,3座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD|紅山半島4期,3座,白筆山道|8|Bconsid22.955",8,26791.860541644386
1361,16111101920078,ASP,2016-10-14,RES,blank,1992/07,21.29,0,1017,0,20934.119960668635,+BW:9 SFAREA INCL BAL:31 SF+A/C RM:52 SFCPS 65 ON CPL1/F ,blank,4595761,16111101920078,B,7.0,6,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 6,白筆山道THE REDHILL PENINSULA|Phase4|Block6,白筆山道THE REDHILL PENINSULA|Phase4|Block6|7|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD","紅山半島,6座,白筆山道,香港","THE REDHILL PENINSULA,Block 6,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道|7|Bconsid21.29",7,24848.560702749248
1362,16111101920080,ASP,2016-10-28,RES,blank,1992/07,22.898000000000003,0,1017,0,22515.240904621438,+BW:17 SFAREA INCL BAL:31 SF+A/C RM:52 SFCPS 62 ON CPL1/F ,blank,4595762,16111101920080,A,6.0,6,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 6,白筆山道THE REDHILL PENINSULA|Phase4|Block6,白筆山道THE REDHILL PENINSULA|Phase4|Block6|6|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD","紅山半島,6座,白筆山道,香港","THE REDHILL PENINSULA,Block 6,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道|6|Aconsid22.898000000000003",6,26725.3331597723
1363,16111500910018,ASP,2016-10-31,RES,blank,1992/07,22.145,0,1017,0,21774.8279252704,+BW:17 SFAREA INCL BAL:31 SF+A/C RM:52 SFCPS 108 ON CP2/F ,blank,4597311,16111500910018,B,4.0,3,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 3,白筆山道THE REDHILL PENINSULA|Phase4|Block3,白筆山道THE REDHILL PENINSULA|Phase4|Block3|4|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,3座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD","紅山半島,3座,白筆山道,香港","THE REDHILL PENINSULA,Block 3,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD|紅山半島4期,3座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 3,PAK PAT SHAN RD|紅山半島4期,3座,白筆山道|4|Bconsid22.145",4,25846.47143083053
1364,16111601740014,ASP,2016-11-01,RES,blank,1992/07,21.869,0,1017,0,21503.441494591938,+BW:17 SFAREA INCL BAL:31 SF+A/C RM:52 SF ,blank,4597950,16111601740014,A,5.0,6,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 6,白筆山道THE REDHILL PENINSULA|Phase4|Block6,白筆山道THE REDHILL PENINSULA|Phase4|Block6|5|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD","紅山半島,6座,白筆山道,香港","THE REDHILL PENINSULA,Block 6,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道|5|Aconsid21.869",5,25977.789087185327
1365,16111701330022,ASP,2016-11-03,RES,blank,1992/07,23.13,0,1017,0,22743.36283185841,+BW:9 SFAREA INCL BAL:31 SF+A/C RM:52 SFCPS 57 ON CPL1/F ,blank,4598997,16111701330022,A,7.0,6,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 6,白筆山道THE REDHILL PENINSULA|Phase4|Block6,白筆山道THE REDHILL PENINSULA|Phase4|Block6|7|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD","紅山半島,6座,白筆山道,香港","THE REDHILL PENINSULA,Block 6,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道|7|Aconsid23.13",7,27475.708152480525
1366,16111701790046,ASP,2016-11-01,RES,blank,1992/07,22.442,0,1017,0,22066.863323500493,+BW:17 SFAREA INCL BAL:31 SF+A/C RM:52 SFCPS 85 ON CPL2/F ,blank,4598998,16111701790046,A,4.0,6,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 6,白筆山道THE REDHILL PENINSULA|Phase4|Block6,白筆山道THE REDHILL PENINSULA|Phase4|Block6|4|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD","紅山半島,6座,白筆山道,香港","THE REDHILL PENINSULA,Block 6,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道|4|Aconsid22.442",4,26658.445411066492
1367,16112100180015,ASP,2016-11-02,RES,blank,1992/07,23.741,0,1017,0,23344.149459193708,+BW:17 SFAREA INCL BAL:31 SF+A/C RM:52 SFCPS 63 ON CPL2/F ,blank,4600746,16112100180015,A,10.0,6,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 6,白筆山道THE REDHILL PENINSULA|Phase4|Block6,白筆山道THE REDHILL PENINSULA|Phase4|Block6|10|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD","紅山半島,6座,白筆山道,香港","THE REDHILL PENINSULA,Block 6,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 6,PAK PAT SHAN RD|紅山半島4期,6座,白筆山道|10|Aconsid23.741",10,28201.50398824211
1368,16112800310130,ASP,2016-11-03,RES,blank,1992/07,19.301,0,950,0,20316.842105263157,+BW:9 SFAREA INCL BAL:31 SF+A/C RM:50 SF ,blank,4604777,16112800310130,A,4.0,10,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 10,白筆山道THE REDHILL PENINSULA|Phase4|Block10,白筆山道THE REDHILL PENINSULA|Phase4|Block10|4|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,10座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 10,PAK PAT SHAN RD","紅山半島,10座,白筆山道,香港","THE REDHILL PENINSULA,Block 10,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 10,PAK PAT SHAN RD|紅山半島4期,10座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 10,PAK PAT SHAN RD|紅山半島4期,10座,白筆山道|4|Aconsid19.301",4,24544.286981268073
1369,17011301960049,ASP,2016-12-23,RES,blank,1990/12,19.5,1334,1102,14618,17695.099818511797,GFA INCL BW:7 SFCPS 64 ON CP4/F ,blank,4631866,17011301960049,A,14.0,5,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 5,大潭道PACIFIC VIEW|Phase|Block5,大潭道PACIFIC VIEW|Phase|Block5|14|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,"38 TAI TAM RD,Hong Kong",38 TAI TAM RD|38 大潭道,"浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD","浪琴園,5座,大潭道,香港","PACIFIC VIEW,Block 5,TAI TAM RD,Hong Kong","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道|14|Aconsid19.5",14,20756.190561897005
1370,17032001490045,ASP,2017-03-10,RES,blank,1990/12,19.8,1334,1102,14843,17967.33212341198,GFA INCL BW:7 SF ,blank,4665158,17032001490045,A,17.0,5,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 5,大潭道PACIFIC VIEW|Phase|Block5,大潭道PACIFIC VIEW|Phase|Block5|17|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,"38 TAI TAM RD,Hong Kong",38 TAI TAM RD|38 大潭道,"浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD","浪琴園,5座,大潭道,香港","PACIFIC VIEW,Block 5,TAI TAM RD,Hong Kong","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道|17|Aconsid19.8",17,20936.017319788883
1371,17033000570088,ASP,2017-03-20,RES,blank,1990/12,17.85,1334,1102,13381,16197.822141560799,GFA INCL BW:7 SFCPS 49 ON CP4/F ,blank,4671804,17033000570088,A,2.0,5,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 5,大潭道PACIFIC VIEW|Phase|Block5,大潭道PACIFIC VIEW|Phase|Block5|2|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,"38 TAI TAM RD,Hong Kong",38 TAI TAM RD|38 大潭道,"浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD","浪琴園,5座,大潭道,香港","PACIFIC VIEW,Block 5,TAI TAM RD,Hong Kong","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道|2|Aconsid17.85",2,18874.13682617331
1372,17041100510012,ASP,2017-03-24,RES,blank,1992/07,22.5,0,1017,0,22123.893805309734,+BW:9 SFAREA INCL BAL:31 SF+A/C RM:52 SFCPS 21 ON CPL2/F ,blank,4679598,17041100510012,B,10.0,2,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 2,白筆山道THE REDHILL PENINSULA|Phase4|Block2,白筆山道THE REDHILL PENINSULA|Phase4|Block2|10|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD","紅山半島,2座,白筆山道,香港","THE REDHILL PENINSULA,Block 2,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道|10|Bconsid22.5",10,25779.354481102335
1374,17051100420064,ASP,2017-04-18,RES,blank,1990/12,20.9,1334,1102,15667,18965.51724137931,GFA INCL BW:7 SFCPS 23 ON CP4/F ,blank,4697852,17051100420064,A,25.0,5,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 5,大潭道PACIFIC VIEW|Phase|Block5,大潭道PACIFIC VIEW|Phase|Block5|25|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,"38 TAI TAM RD,Hong Kong",38 TAI TAM RD|38 大潭道,"浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD","浪琴園,5座,大潭道,香港","PACIFIC VIEW,Block 5,TAI TAM RD,Hong Kong","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道|25|Aconsid20.9",25,21649.83024106926
1376,17052901090473,ASP,2017-05-04,RES,blank,1990/12,40.4,2054,1717,19669,23529.41176470588,GFA INCL BW:9 SF& A/C RM:40 SFCPS 34 ON CP5/F ,blank,4708907,17052901090473,A,35.0,4,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 4,大潭道PACIFIC VIEW|Phase|Block4,大潭道PACIFIC VIEW|Phase|Block4|35|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,"38 TAI TAM RD,Hong Kong",38 TAI TAM RD|38 大潭道,"浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD","浪琴園,4座,大潭道,香港","PACIFIC VIEW,Block 4,TAI TAM RD,Hong Kong","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道|35|Aconsid40.4",35,26631.860452457928
1379,17071201170102,ASP,2017-06-30,RES,blank,1990/12,34.0,1906,1598,17838,21276.59574468085,GFA INCLA/C PLANT RM:40 SFCPS 35 ON CP3/F ,blank,4735886,17071201170102,B,24.0,4,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 4,大潭道PACIFIC VIEW|Phase|Block4,大潭道PACIFIC VIEW|Phase|Block4|24|B,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,"38 TAI TAM RD,Hong Kong",38 TAI TAM RD|38 大潭道,"浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD","浪琴園,4座,大潭道,香港","PACIFIC VIEW,Block 4,TAI TAM RD,Hong Kong","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道|24|Bconsid34.0",24,22967.349053486785
1381,17120400970010,PRO-ASP,2017-11-16,RES,CP,1992/07,20.5,0,950,0,21578.947368421053,blank,BW:17 SF (NE) / BAL:31 SF (NI) / RM:50 SF (NE) / ,5259145,17120400970010,B,5.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|5|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","紅山半島,8座,白筆山道,香港","THE REDHILL PENINSULA,Block 8,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|5|Bconsid20.5",5,23124.205191586363
1382,17120602150098,PRE-ASP,2017-11-15,RES,CP,1990/12,28.3,1772,1477,15971,19160.46039268788,blank,BW:7 SF (GU/NU) / ,5260875,17120602150098,B,7.0,5,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 5,大潭道PACIFIC VIEW|Phase|Block5,大潭道PACIFIC VIEW|Phase|Block5|7|B,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,"38 TAI TAM RD,Hong Kong",38 TAI TAM RD|38 大潭道,"浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD","浪琴園,5座,大潭道,香港","PACIFIC VIEW,Block 5,TAI TAM RD,Hong Kong","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道|7|Bconsid28.3",7,20532.531551292148
1383,17120701260071,PRO-ASP,2017-11-21,RES,CP,1992/07,19.8,0,950,0,20842.105263157893,blank,BW:9 SF (NE) / BAL:31 SF (NI) / RM:50 SF (NE) / ,5261431,17120701260071,B,6.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|6|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,"18 PAK PAT SHAN RD,Hong Kong",18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","紅山半島,8座,白筆山道,香港","THE REDHILL PENINSULA,Block 8,PAK PAT SHAN RD,Hong Kong","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|6|Bconsid19.8",6,22334.59818504439
1391,18010501580029,ASP,2017-12-19,RES,CP,1990/12,38.3,2054,1717,18647,22306.34828188701,blank,BW:9 SF (GU/NU) / RM:40 SF (GI/NE) / ,5279011,18010501580029,A,16.0,4,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 4,大潭道PACIFIC VIEW|Phase|Block4,大潭道PACIFIC VIEW|Phase|Block4|16|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,"38 TAI TAM RD,Hong Kong",38 TAI TAM RD|38 大潭道,"浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD","浪琴園,4座,大潭道,香港","PACIFIC VIEW,Block 4,TAI TAM RD,Hong Kong","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道|16|Aconsid38.3",16,23249.29327052611
